,Unnamed: 0,publicacion_id,numeroReacciones,comentarios_procesado,sector,fecha,clasificacion,encoding
330,24,publicacion 235,238,Exelente trabajo Sr Ministro,telecomunicacion,2024-06-22,Positive,2
340,24,publicacion 235,238,MUY BIEN ....,telecomunicacion,2024-06-22,Positive,2
343,24,publicacion 235,238,#ElNuevoEcuadorResuelve,telecomunicacion,2024-06-22,Neutral,1
344,25,publicacion 249,635,Es alentador ver cómo Andorra prioriza reducir brechas digitales con políticas como inclusión de tecnologías emergentes y Agenda Digital Integral. Eventos como el foro son clave para promover la innovación. ¡Excelente paso hacia la inclusión digital mundial!  #ElNuevoEcuadorResuelve,telecomunicacion,2024-06-22,Positive,2
345,25,publicacion 249,635,"¡Qué excelente iniciativa! Es inspirador ver cómo el ministro @cesar_marti y el MINTEL están trabajando arduamente para reducir las brechas digitales en Andorra, presentando sus esfuerzos en un espacio tan importante como el ""Primer Foro de Andorra de Alianza Público-Privada"". La inclusión de tecnologías emergentes, el desarrollo de la #AgendaDigitalIntegral y la universalización de servicios TIC son medidas clave para impulsar la transformación digital y garantizar un acceso equitativo a la tecnología. Es alentador ver a líderes mundiales y representantes del sector privado reunidos para intercambiar ideas y promover el progreso digital. ¡Felicitaciones al Ministro y su equipo por su destacada labor en esta área tan crucial!  #ElNuevoEcuadorResuelve",telecomunicacion,2024-06-22,Positive,2
346,25,publicacion 249,635,Es inspirador ver cómo Ecuador está tomando medidas concretas para reducir la brecha digital y fomentar el acceso equitativo a la tecnología. La participación en foros internacionales como este demuestra el compromiso del país con la innovación y el desarrollo tecnológico. ,telecomunicacion,2024-06-22,Positive,2
347,25,publicacion 249,635,"Excelente gestión del Señor Ministro, para ayudar a erradicar la Brecha Digital.",telecomunicacion,2024-06-22,Positive,2
348,25,publicacion 249,635,Excelente mostrando al mundo el trabajo que se ejecuta en esta área de Gobierno ,telecomunicacion,2024-06-22,Positive,2
349,25,publicacion 249,635,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
350,25,publicacion 249,635,#ElEcuadorQueResuelve buen trabajo estimado Ministro ,telecomunicacion,2024-06-22,Positive,2
351,25,publicacion 249,635,Estamos bien representados en #ElNuevoEcuadorResuelve ,telecomunicacion,2024-06-22,Positive,2
352,25,publicacion 249,635,Excelente gestión señor Ministro ,telecomunicacion,2024-06-22,Positive,2
353,25,publicacion 249,635,#ElNuevoEcuadorResuelve ,telecomunicacion,2024-06-22,Neutral,1
354,25,publicacion 249,635,Primer Foro de Andorra de Alianza Público-Privada.,telecomunicacion,2024-06-22,Neutral,1
355,25,publicacion 249,635,#ElNuevoEcuadorResuelve ,telecomunicacion,2024-06-22,Neutral,1
356,25,publicacion 249,635,#ElNuevoEcuadorResuelve ,telecomunicacion,2024-06-22,Neutral,1
358,25,publicacion 249,635,Vamos por más!,telecomunicacion,2024-06-22,Neutral,1
359,25,publicacion 249,635,Excelente!,telecomunicacion,2024-06-22,Positive,2
360,25,publicacion 249,635,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
361,25,publicacion 249,635,#elecuadorqueresuelve,telecomunicacion,2024-06-22,Neutral,1
362,25,publicacion 249,635,Que Dios lo bendiga señor Ministro por tan excelente labor,telecomunicacion,2024-06-22,Positive,2
363,25,publicacion 249,635,Excelente ,telecomunicacion,2024-06-22,Positive,2
365,25,publicacion 249,635,Excelente trabajo ,telecomunicacion,2024-06-22,Positive,2
367,25,publicacion 249,635,#ElNuevoEcadorReselve ,telecomunicacion,2024-06-22,Neutral,1
368,25,publicacion 249,635,Excelente trabajo Sr. Ministro,telecomunicacion,2024-06-22,Positive,2
369,25,publicacion 249,635,"Excelente trabajo por reducir la brecha digital, sobre todo de la ruralidad.",telecomunicacion,2024-06-22,Positive,2
371,25,publicacion 249,635,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
372,25,publicacion 249,635,EXCELENTE...,telecomunicacion,2024-06-22,Positive,2
373,25,publicacion 249,635,Excelente labor señor Ministro,telecomunicacion,2024-06-22,Positive,2
374,25,publicacion 249,635,"Éxitos, felicidades",telecomunicacion,2024-06-22,Positive,2
375,25,publicacion 249,635,Excelente trabajo señor Ministro,telecomunicacion,2024-06-22,Positive,2
376,25,publicacion 249,635,Buen trabajo Sr Ministro,telecomunicacion,2024-06-22,Positive,2
379,25,publicacion 249,635,Excelente,telecomunicacion,2024-06-22,Positive,2
380,25,publicacion 249,635,Excelente trabajo!,telecomunicacion,2024-06-22,Positive,2
381,25,publicacion 249,635,Éxitos,telecomunicacion,2024-06-22,Positive,2
382,25,publicacion 249,635,excelente,telecomunicacion,2024-06-22,Positive,2
383,25,publicacion 249,635,¡Excelente labor! ,telecomunicacion,2024-06-22,Positive,2
384,25,publicacion 249,635,#ElNuevoEcuadorResuelve,telecomunicacion,2024-06-22,Neutral,1
385,25,publicacion 249,635,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
387,25,publicacion 249,635,Exitos,telecomunicacion,2024-06-22,Positive,2
390,25,publicacion 249,635,#ELNUEVOECUADORRESUELVE,telecomunicacion,2024-06-22,Neutral,1
391,25,publicacion 249,635,Gran noticia  #AgendaDigitalIntegral,telecomunicacion,2024-06-22,Positive,2
393,25,publicacion 249,635,https://x.com/Telecom_Ec/status/1804158106437349615..,telecomunicacion,2024-06-22,Neutral,1
394,26,publicacion 324,575,Excelente trabajo por la reducción de la brecha digital en el Ecuador.,telecomunicacion,2024-06-22,Positive,2
395,26,publicacion 324,575,#CapacitateEnElNuevoEcuador #PuntosDigitalesGratuitos,telecomunicacion,2024-06-22,Neutral,1
396,26,publicacion 324,575,"Excelente logro: 734 certificados entregados a estudiantes de la Unidad Educativa ""Rebeca Jarrín"" en Cayambe por completar el curso ""TIC para Niñas y Niños"". ¡Felicidades a todos!  #ElNuevoEcuadorResuelve",telecomunicacion,2024-06-22,Positive,2
397,26,publicacion 324,575,"¡Qué maravillosa noticia! Es inspirador ver cómo a través del proyecto #PuntosDigitalesGratuitos, MINTEL y la Unidad Educativa ""Rebeca Jarrín"" en Cayambe están empoderando a niños y niñas con habilidades tecnológicas a una edad temprana. Felicito a los 734 estudiantes por completar con éxito el curso ""TIC para Niñas y Niños"" y recibir sus merecidos certificados. Estos esfuerzos colaborativos nos acercan cada vez más a una sociedad digital inclusiva y equitativa. ¡Enhorabuena a todos los involucrados por este logro tan significativo!  #ElNuevoEcuadorResuelve",telecomunicacion,2024-06-22,Positive,2
398,26,publicacion 324,575,Los Puntos Digitales Gratuitos son la oportunidad de muchísimos estudiantes y ciudadanía en general para resolver sus requerimientos; principalmente en el ámbito educativo y emprendimiento ,telecomunicacion,2024-06-22,Positive,2
399,26,publicacion 324,575,#ElEcuadorQueResuelve,telecomunicacion,2024-06-22,Neutral,1
400,26,publicacion 324,575,#Mintel trabajando por nuestros niños para construir un Nuevo Ecuador,telecomunicacion,2024-06-22,Neutral,1
401,26,publicacion 324,575,Los Puntos Digitales Gratuitos son la oportunidad de muchísimos estudiantes y ciudadanía en general para resolver sus requerimientos; principalmente en el ámbito educativo y emprendimiento ,telecomunicacion,2024-06-22,Positive,2
402,26,publicacion 324,575,"Gracias al esfuerzo conjunto, estamos dando grandes pasos hacia la reducción de la brecha digital en Ecuador y promoviendo el acceso equitativo a la tecnología. ",telecomunicacion,2024-06-22,Positive,2
403,26,publicacion 324,575,Excelente trabajo #elnuevoecuadorresuelve Felicitaciones,telecomunicacion,2024-06-22,Positive,2
404,26,publicacion 324,575,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
405,26,publicacion 324,575,Exelente ,telecomunicacion,2024-06-22,Positive,2
406,26,publicacion 324,575,Excelente trabajo por parte de los Puntos Digitales Gratuitos y el Mintel,telecomunicacion,2024-06-22,Positive,2
407,26,publicacion 324,575,que gran satisfacción ver que gracias a los puntos digítales gratuitos muchos niños pueden acceder a diferente capacitaciones de manera gratuita.,telecomunicacion,2024-06-22,Positive,2
408,26,publicacion 324,575,Excelente Trabajo!!,telecomunicacion,2024-06-22,Positive,2
409,26,publicacion 324,575,#ElEcuadorQueResuelve Buen trabajo ,telecomunicacion,2024-06-22,Positive,2
410,26,publicacion 324,575,Excelente.,telecomunicacion,2024-06-22,Positive,2
411,26,publicacion 324,575,¡Excelente labor! ,telecomunicacion,2024-06-22,Positive,2
412,26,publicacion 324,575,Exelente ,telecomunicacion,2024-06-22,Positive,2
413,26,publicacion 324,575,excelente trabajo,telecomunicacion,2024-06-22,Positive,2
414,26,publicacion 324,575,#ElNuevoEcuadorResuelve,telecomunicacion,2024-06-22,Neutral,1
415,26,publicacion 324,575,¡Excelente labor! ,telecomunicacion,2024-06-22,Positive,2
416,26,publicacion 324,575,Excelente Trabajo!!,telecomunicacion,2024-06-22,Positive,2
418,26,publicacion 324,575,¡Excelente labor! ,telecomunicacion,2024-06-22,Positive,2
419,26,publicacion 324,575,Excelente ,telecomunicacion,2024-06-22,Positive,2
420,26,publicacion 324,575,EXCELENTE TRABAJO,telecomunicacion,2024-06-22,Positive,2
421,26,publicacion 324,575,Excelente ,telecomunicacion,2024-06-22,Positive,2
422,26,publicacion 324,575,Exelente,telecomunicacion,2024-06-22,Positive,2
424,26,publicacion 324,575,¡Excelente labor! ,telecomunicacion,2024-06-22,Positive,2
425,26,publicacion 324,575,Excelente ,telecomunicacion,2024-06-22,Positive,2
426,26,publicacion 324,575,Excelente,telecomunicacion,2024-06-22,Positive,2
427,26,publicacion 324,575,Excelente Trabajo!!,telecomunicacion,2024-06-22,Positive,2
429,26,publicacion 324,575,MUY BIEN...,telecomunicacion,2024-06-22,Positive,2
434,27,publicacion 132,556,Trabajando para la ciudadanía y con la ciudadanía..,telecomunicacion,2024-06-22,Neutral,1
435,27,publicacion 132,556,Trabajando por la trasformación ,telecomunicacion,2024-06-22,Neutral,1
436,27,publicacion 132,556,"Trabajando por su pueblo, felicitaciones  excelente actividad",telecomunicacion,2024-06-22,Positive,2
437,27,publicacion 132,556,Excelente trabajo!!,telecomunicacion,2024-06-22,Positive,2
439,27,publicacion 132,556,La participación activa del sector académico y público en este evento resalta la importancia de escuchar diversas voces y trabajar juntos por el progreso digital.,telecomunicacion,2024-06-22,Positive,2
442,27,publicacion 132,556,Exelente trabajo,telecomunicacion,2024-06-22,Positive,2
443,27,publicacion 132,556,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
444,27,publicacion 132,556,EXCELENTE GESTO,telecomunicacion,2024-06-22,Positive,2
445,27,publicacion 132,556,EXCELENTE TRABAJO.,telecomunicacion,2024-06-22,Positive,2
446,27,publicacion 132,556,Excelente excelente vamos,telecomunicacion,2024-06-22,Positive,2
447,27,publicacion 132,556,Excelente las ideas que aportan los jóvenes estudiantes para el avance tecnológico,telecomunicacion,2024-06-22,Positive,2
448,27,publicacion 132,556,Excelente equipo de trabajo.,telecomunicacion,2024-06-22,Positive,2
449,27,publicacion 132,556,Excelente ,telecomunicacion,2024-06-22,Positive,2
450,27,publicacion 132,556,#ElnuevoEcuador,telecomunicacion,2024-06-22,Neutral,1
451,27,publicacion 132,556,#ElNuevoEcuador sigue comprometido con el bienestar común. ,telecomunicacion,2024-06-22,Positive,2
453,27,publicacion 132,556,"EXCELENTE TRABAJO, Felicitaciones por cada una de las actividades que realizan",telecomunicacion,2024-06-22,Positive,2
454,27,publicacion 132,556,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
455,27,publicacion 132,556,Excelente ,telecomunicacion,2024-06-22,Positive,2
456,27,publicacion 132,556, Excelente,telecomunicacion,2024-06-22,Positive,2
457,27,publicacion 132,556,Excelente trabajo ,telecomunicacion,2024-06-22,Positive,2
460,27,publicacion 132,556,Excelente ,telecomunicacion,2024-06-22,Positive,2
465,27,publicacion 132,556,EXCELENTE...,telecomunicacion,2024-06-22,Positive,2
466,27,publicacion 132,556,Gran trabajo ,telecomunicacion,2024-06-22,Positive,2
469,27,publicacion 132,556,Buen Trabajo...,telecomunicacion,2024-06-22,Positive,2
470,27,publicacion 132,556,EXITOS EN CADA PROCESO,telecomunicacion,2024-06-22,Positive,2
472,27,publicacion 132,556,Juntos para terminar con la brecha Puntos Digitales Gratuitos Ideal,telecomunicacion,2024-06-22,Positive,2
474,27,publicacion 132,556,“El trabajo en equipo hace que los sueños se cumplan,telecomunicacion,2024-06-22,Positive,2
475,27,publicacion 132,556,Exitos ,telecomunicacion,2024-06-22,Positive,2
479,27,publicacion 132,556,Porque sus ideas son importantes.,telecomunicacion,2024-06-22,Positive,2
481,27,publicacion 132,556,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
483,28,publicacion 286,69,"Mil disculpas, no entiendo a qué los aplausos, que hacemos con internet y sin luz",telecomunicacion,2024-06-22,Positive,2
485,29,publicacion 280,548, Mis felicitaciones por tan importante proyecto siempre con direccionamiento al beneficio de la ciudadanía.,telecomunicacion,2024-06-22,Positive,2
486,29,publicacion 280,548,"Felicitaciones por tan importante proyecto, siempre con direccionamiento al beneficio de la ciudadanía.",telecomunicacion,2024-06-22,Positive,2
487,29,publicacion 280,548,Agenda Digital Integral conociendo la hoja de ruta para la transformación digital del Ecuador .,telecomunicacion,2024-06-22,Positive,2
488,29,publicacion 280,548,Por un mejor desarrollo para nuestro país,telecomunicacion,2024-06-22,Positive,2
490,29,publicacion 280,548,Excelente noticia,telecomunicacion,2024-06-22,Positive,2
491,29,publicacion 280,548, Mis felicitaciones por tan importante proyecto siempre con direccionamiento al beneficio de la ciudadanía.,telecomunicacion,2024-06-22,Positive,2
492,29,publicacion 280,548,Excelente trabajo ,telecomunicacion,2024-06-22,Positive,2
493,29,publicacion 280,548,Excelente trabajo que se viene realizando por parte del señor ministro.,telecomunicacion,2024-06-22,Positive,2
494,29,publicacion 280,548,EXCELENTE ,telecomunicacion,2024-06-22,Positive,2
495,29,publicacion 280,548,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
496,29,publicacion 280,548,Por un Ecuador digital,telecomunicacion,2024-06-22,Neutral,1
497,29,publicacion 280,548,Excelente Trabajo,telecomunicacion,2024-06-22,Positive,2
498,29,publicacion 280,548,Excelente labor...,telecomunicacion,2024-06-22,Positive,2
500,29,publicacion 280,548,Excelente trabajo.,telecomunicacion,2024-06-22,Positive,2
501,29,publicacion 280,548,Felicidades !excelente trabajo,telecomunicacion,2024-06-22,Positive,2
503,29,publicacion 280,548,Excelente ,telecomunicacion,2024-06-22,Positive,2
504,29,publicacion 280,548,Excelente labor se ve reflejado el interés por las nuevas tecnologías,telecomunicacion,2024-06-22,Positive,2
505,29,publicacion 280,548,excelente trabajo,telecomunicacion,2024-06-22,Positive,2
506,29,publicacion 280,548,Excelente,telecomunicacion,2024-06-22,Positive,2
508,29,publicacion 280,548,exlente trabo por el bien de la ciudadania,telecomunicacion,2024-06-22,Positive,2
510,29,publicacion 280,548,Excelente ,telecomunicacion,2024-06-22,Positive,2
511,29,publicacion 280,548,Buen Trabajo!,telecomunicacion,2024-06-22,Positive,2
512,29,publicacion 280,548,felicitaciones..,telecomunicacion,2024-06-22,Positive,2
514,29,publicacion 280,548,Excelente trabajo,telecomunicacion,2024-06-22,Positive,2
517,29,publicacion 280,548,¡Qué gran paso hacia la modernización!,telecomunicacion,2024-06-22,Positive,2
520,29,publicacion 280,548,"Excelente cada tema abordado en la mesa digital, muchas gracias por la invitación UNEMI - Universidad Estatal de Milagro presente",telecomunicacion,2024-06-22,Positive,2
521,29,publicacion 280,548,Excelente trabajo muchas felicidades ,telecomunicacion,2024-06-22,Positive,2
527,29,publicacion 280,548,EXCELENTE GESTION,telecomunicacion,2024-06-22,Neutral,1
533,30,publicacion 430,53,"Y de la radiación de las antenas, nadie habla porque se callan es la pregunta,",telecomunicacion,2024-06-22,Neutral,1
534,31,publicacion 210,147,Seguimos trabajando e innovando por días mejores para la ciudadanía en general!,telecomunicacion,2024-06-22,Positive,2
535,31,publicacion 210,147,Excelente ,telecomunicacion,2024-06-22,Positive,2
537,31,publicacion 210,147,Excelente #ElNuevoEcuadorResuelve ,telecomunicacion,2024-06-22,Positive,2
538,31,publicacion 210,147,Excelente ,telecomunicacion,2024-06-22,Positive,2
539,31,publicacion 210,147,Buen trabajo ,telecomunicacion,2024-06-22,Positive,2
540,31,publicacion 210,147,Excelente ,telecomunicacion,2024-06-22,Positive,2
542,33,publicacion 358,670,Mintel y la IA para lograr un mejor Ecuador,telecomunicacion,2024-06-22,Positive,2
543,33,publicacion 358,670,Es grato saber que este tipo de proyectos se llevan a cabo con inclusión y dedicación,telecomunicacion,2024-06-22,Positive,2
544,33,publicacion 358,670,"Excelente, sigamos por un nuevo Ecuador",telecomunicacion,2024-06-22,Positive,2
545,33,publicacion 358,670,"El trabajo conjunto fortalece las ideas y lleva al cumplimiento de las metas, juntos podemos hacer más!",telecomunicacion,2024-06-22,Positive,2
546,33,publicacion 358,670,"Que hagan una ley que no permitan poner antenas en casa edificios, por la radiación por favor",telecomunicacion,2024-06-22,Positive,2
547,33,publicacion 358,670,Inteligencia Artificial (IA) de manera ética y responsable. ,telecomunicacion,2024-06-22,Positive,2
